"","P","A"
"1077",14,15.2092511093117
"1078",10,15.3877737917351
"1079",10,14.725823184622
"1080",18,16.5097568400926
"1081",11,24.0505389664967
"1082",8,20.3556766992153
"1083",1,15.2191692088942
"1084",1,12.8924139350481
"1085",14,15.3136965973774
"1086",5,26.2170095146978
"1087",25,14.226896472897
"1088",43,30.2201747763765
"1089",48,31.4518652531986
"1090",48,42.5285229452112
"1091",36,48.0317819468075
"1092",51,37.2745022904916
"1093",48,44.0546212908622
"1094",58,54.0048743584478
"1095",47,63.949719650395
"1096",38,40.221724205353
"1097",32,32.3588896909331
"1098",32,22.7952515297279
"1099",44,32.2050550669254
"1100",17,36.8179674407702
"1101",8,21.5330740114176
"1102",19,12.2951529802652
"1103",10,15.3825164952865
"1104",10,19.3129884206051
"1105",16,19.7551979537829
"1106",22,24.625017881772
"1107",27,29.9900477023777
"1108",38,32.1501010936005
"1109",32,43.8714566635477
"1110",25,42.1271230107323
"1111",46,34.66580990202
"1112",73,49.8538169395556
"1113",66,63.2825543682601
"1114",52,60.2486904743345
"1115",53,43.9650700962979
"1116",50,51.4936475022306
"1117",63,46.5813506387696
"1118",59,59.1559668675459
"1119",64,48.5362971525752
"1120",57,59.8051801033052
"1121",56,52.8056035000736
"1122",44,51.8562468787903
"1123",60,42.3617823177058
"1124",59,49.0252770634216
"1125",63,54.5131235299505
"1126",70,58.2732422570894
"1127",50,61.2270621281087
"1128",53,49.0369751672151
"1129",57,51.6948544845732
"1130",83,66.0297765308983
"1131",72,78.4069665630232
"1132",105,76.5526312191103
"1133",105,102.240200081045
"1134",107,97.9734352043928
"1135",89,99.0674422341088
"1136",79,81.0608804995443
"1137",119,77.0698386545609
"1138",137,104.441008849974
"1139",121,106.736791958257
"1140",107,105.81351587093
"1141",106,91.7903519675142
"1142",94,89.9590380339677
"1143",87,79.9484148235662
"1144",91,79.7278973529829
"1145",88,75.7964392882114
"1146",57,69.2190960287079
"1147",3.667,44.5994520182478
"1148",1,5.6120568665056
"1149",1,5.42789762670115
"1150",1,7.55087584685742
"1151",1,5.25590261242382
"1152",1,8.99506760277789
"1153",12.83,12.2879817853689
"1154",1,25.0697828851551
"1155",1,12.6849425305206
"1156",1,16.3395697430302
"1157",16.75,17.8721763448204
"1158",23,27.2477437784859
"1159",48,35.1471795035339
"1160",50,55.1137109227855
"1161",37,33.5899714607683
"1162",25,32.8559630452956
"1163",34,32.0521924857576
"1164",29,37.919740331617
"1165",43,36.4960090955902
"1166",50,48.4899001259899
"1167",75,62.7731229007921
"1168",37,69.5985344450253
"1169",31,31.5236222449139
"1170",46,29.2343169058706
"1171",27,37.3029844815884
"1172",18,25.7527668844998
"1173",19,18.8188711815785
"1174",23,20.7300622215575
"1175",23,23.5993038988956
"1176",25,22.4102011186014
"1177",17,28.7513195152845
"1178",23,28.0679709872139
"1179",34,33.4860174339843
"1180",28,35.2010956168726
"1181",32,31.8747215388985
"1182",26,36.5556200105525
"1183",15,30.9848779366084
"1184",53,23.956275463922
"1185",29,52.0853824790238
"1186",14,25.4266364573837
"1187",14,14.7258121500527
"1188",18,24.6575091610917
"1189",32,26.4960125561877
"1190",34,37.0478374279626
"1191",24,40.3749171147943
"1192",23,26.5887604056709
"1193",24,25.8797743426075
"1194",16,26.2445590934927
"1195",8,19.11604293037
"1196",2.083,10.3535014824977
"1197",1,6.18467378624226
"1198",1,8.56544734779939
"1199",1,7.94057323027506
"1200",1,12.8127601012975
"1201",3.083,13.4141672639015
"1202",14.83,8.67383588193016
"1203",7.083,17.8761770354398
"1204",5.083,9.94749416147509
"1205",2.083,13.2010244602212
"1206",2,8.41132827827158
"1207",5.917,6.77021142344542
"1208",22,10.4718638104528
"1209",55,16.8072331361879
"1210",11,49.438109776174
"1211",24,7.37081202681579
"1212",41,20.0959101429867
"1213",1,30.032541926423
"1214",7.917,11.4354481347202
"1215",8,14.4770935200211
"1216",54,13.4769424315575
"1217",26,32.0382873162097
"1218",12.08,20.2865904082527
"1219",6.083,14.2251449995486
"1220",8.917,9.63982108755873
"1221",27,10.7075577867249
"1222",7,16.7039644060771
"1223",19,8.54450283613932
"1224",57,18.0507713131551
"1225",4,36.0215516911702
"1226",18,14.211501897732
"1227",24,15.398719559288
"1228",6,21.6825769153514
"1229",13.92,13.9471493297552
"1230",1.167,15.6322851351125
"1231",2,10.8605538276104
"1232",8.917,10.7647899667167
"1233",9,13.2453443131578
"1234",9,12.8306151738471
"1235",12,14.0139833654887
"1236",4.083,17.1972720696942
"1237",18,13.4972003308591
"1238",45,25.0944010160636
"1239",26,48.5464232690702
"1240",23,34.8080191580961
"1241",11,14.984548388238
"1242",14,11.1481049527677
"1243",4,15.9004150110668
"1244",13,10.2604176734597
"1245",24,15.3337683151048
"1246",10,19.6593203945891
"1247",14,14.9707096210984
"1248",30,22.6143763963825
"1249",41,34.119731847406
"1250",56,56.7672911205737
"1251",60,63.6510781248881
"1252",63,63.5587536745374
"1253",58,59.4329490488997
"1254",39,58.9699389093117
"1255",40,41.4062591873546
"1256",32,40.0426786896437
"1257",53,23.6490577118411
"1258",25,49.8391039081605
"1259",27,23.4226467393306
"1260",30,31.210193657965
"1261",46,34.9155335877805
"1262",39,51.6344586435286
"1263",50,49.9510200501739
"1264",49,42.2908221799206
"1265",38,37.2109293831386
"1266",17,32.2880506105555
"1267",9,20.9226564557513
"1268",18,15.9251393915509
"1269",21,19.7565668970533
"1270",14,20.4844002815169
"1271",18,14.4481004339585
"1272",25,22.2501832873736
"1273",31,31.5932539407773
"1274",46,47.4880290836414
"1275",80,61.8574069052473
"1276",92,85.49747789015
"1277",119,89.9756853349903
"1278",109,110.882022716076
"1279",107,100.590851553086
"1280",113,90.45548971311
"1281",92,100.249203827151
"1282",85,65.2664674546981
"1283",55,78.2320315168986
"1284",35,53.4102329874634
"1285",57,41.9166788748404
"1286",70,58.3754941848576
"1287",57,67.6491677295808
"1288",39,47.7698507326671
"1289",45,35.1970485328578
"1290",43,36.6359822828428
"1291",38,35.8153035473866
"1292",32,30.6650694455285
"1293",35,30.6977433892027
"1294",27,27.3463133428344
"1295",28,24.9551046290624
"1296",29,29.4799144968487
"1297",30,33.1372624019888
"1298",28,35.8700020631979
"1299",65,42.7237560801087
"1300",85,73.950018285875
"1301",65,95.702628488397
"1302",41,65.624415106492
"1303",67,51.2804540292878
"1304",104,65.2069336072695
"1305",93,95.5457583195445
"1306",53,92.2660392199051
"1307",24,33.1909420545083
"1308",51,25.5846433760912
"1309",36,46.1989090622504
"1310",44,37.6500997641532
"1311",34,39.5241881657553
"1312",45,34.6112643322328
"1313",58,47.6307973248873
"1314",59,55.3252940739317
"1315",47,56.4769973329217
"1316",34,40.3202519037523
"1317",27,34.1168634776165
"1318",30,29.5404447565341
"1319",41,31.7769702485546
"1320",52,44.1465915892284
"1321",59,56.8220795804039
"1322",80,66.7024418458824
"1323",93,88.2084002824958
"1324",123,91.1982706730024
"1325",140,116.025850060215
"1326",130,116.594663653203
"1327",119,120.75061661721
"1328",86,102.956528162012
"1329",66,72.4168179775921
"1330",50,43.595390286388
"1331",46,56.2954726192687
"1332",55,43.7961403984597
"1333",45,52.9938362587803
"1334",68,55.4639029603745
"1335",103,78.3724596938792
"1336",96,80.7064933120839
"1337",78,70.6890308491144
"1338",75,65.1607413894545
"1339",56,57.8868049198906
"1340",58,47.470409413745
"1341",56,44.9469633909469
"1342",38,46.2386744114361
"1343",28,39.3876128459717
"1344",53,39.1809218379436
"1345",65,57.8418345678856
"1346",71,73.8972585943379
"1347",75,81.8673864220355
"1348",120,80.8605655026179
"1349",110,117.932139002601
"1350",97,107.983653889078
"1351",88,85.5257953375991
"1352",86,78.2965640306784
"1353",61,72.9778446473164
"1354",56,63.5285475469877
"1355",42,44.8159506835441
"1356",46,44.7939012965422
"1357",61,46.7448884516181
"1358",85,66.4498763042144
"1359",77,89.6025878439736
"1360",63,69.4192704865617
"1361",81,53.2074416963491
"1362",63,64.0932351431903
"1363",50,51.327296914053
"1364",41,44.132776770666
"1365",26,40.8470357794438
"1366",38,28.3658896511503
"1367",27,38.9190564378314
"1368",45,48.9340447882467
"1369",97,63.8458025845514
"1370",109,105.552853991946
"1371",103,112.402945549921
"1372",90,104.402264900255
"1373",77,85.5856640388982
"1374",44,80.7720211887898
"1375",44,51.3673815669052
"1376",38,47.6632758679031
"1377",24,33.3568544636218
"1378",17,31.2570378609669
"1379",39,20.8146249306907
"1380",54,45.312387876532
"1381",61,60.0943793935898
"1382",61,70.1083588689355
"1383",74,70.3088993550815
"1384",50,66.8472094671253
"1385",44,40.7592368109742
"1386",47,37.4302472300968
"1387",39,37.7494617460434
"1388",27,35.5507050745738
"1389",36,23.784022553789
"1390",22,32.3836578686665
"1391",27,22.0857740138251
"1392",14,28.5499216527269
"1393",16,24.6881617541929
"1394",20,22.2967748395185
"1395",17,23.4071294103741
"1396",11,20.0444748191683
"1397",11,16.6964352795621
"1398",31,18.4220868074331
"1399",28,28.5142122336104
"1400",10,26.7207797627243
"1401",20,19.6335592551822
"1402",21,21.2244551347387
"1403",29,24.7846821680052
"1404",26,32.4408806075781
"1405",41,29.8478798704529
"1406",45,43.0521854064198
"1407",60,50.3553867459779
"1408",54,50.9511262201462
"1409",35,43.685339205019
"1410",24,28.3660150216924
"1411",30,19.0998823983478
"1412",16,25.5787136759882
"1413",9,17.5449420824433
"1414",1,13.0332324157892
"1415",1,5.35358426567168
"1416",1,4.59157725622632
"1417",8,9.20620955410328
"1418",7,15.6313997483679
"1419",15,14.0240920694882
"1420",27,20.1073597790585
"1421",27,31.914016159207
"1422",29,35.6537839637339
"1423",19,33.5459479554003
"1424",34,25.6258363165958
"1425",40,34.8383218122896
"1426",22,27.6979225905162
"1427",22,25.3662797008081
"1428",24,27.0558641832822
"1429",42,28.9397843385623
"1430",30,43.0381693971503
"1431",28,34.4390353700156
"1432",36,30.9809484290903
"1433",31,31.1798387377998
"1434",18,25.4610080026666
"1435",13,20.6423698638666
"1436",11,18.3196986557417
"1437",12,14.8405888606992
"1438",11,15.1574846680654
"1439",5,13.1289565412032
"1440",7,8.69713300206622
"1441",17,12.8996807522482
"1442",17,21.009113564921
"1443",54,27.5023050370803
"1444",81,55.1927990816989
"1445",89,75.6722802662215
"1446",85,79.4790096565569
"1447",78,79.8358176762272
"1448",93,71.1430516958163
"1449",69,84.3428452290917
"1450",60,62.383876057805
"1451",48,52.1573704250106
"1452",55,46.2758763047811
"1453",64,54.60961318273
"1454",59,62.1203410703885
"1455",84,59.0838577526837
"1456",60,69.259504741078
"1457",37,45.7623292899686
"1458",38,33.8876831902969
"1459",36,35.3413607236206
"1460",26,35.3743908780122
"1461",28,24.6739194348927
"1462",28,26.0483260879392
"1463",33,28.8099112560239
"1464",39,32.3056327406497
"1465",56,43.4630627295696
"1466",57,61.7233239976603
"1467",82,80.1644743941686
"1468",114,99.9657949165655
"1469",116,108.235616706991
"1470",122,106.7508940398
"1471",158,111.596349821685
"1472",182,147.095972724957
"1473",184,149.586836776502
"1474",136,139.043178917414
"1475",88,106.290686300012
"1476",76,79.1958852255798
"1477",65,71.4921558628122
"1478",72,63.1491299943269
"1479",123,68.4264171478167
"1480",73,92.2047061845537
"1481",75,53.0049188485924
"1482",61,59.203612523719
"1483",46,51.3285821804618
"1484",37,40.3858936368065
"1485",45,37.4583687419912
"1486",46,38.1149052414028
"1487",32,43.2183308964856
"1488",42,39.3190983778395
"1489",44,49.4091605918781
"1490",73,55.4687749419214
"1491",56,79.5546616902634
"1492",95,64.8740686956164
"1493",111,101.54350861074
"1494",120,102.979464828116
"1495",105,108.776982579178
"1496",89,96.6767298152044
"1497",73,78.4528414271137
"1498",68,65.4906564831747
"1499",58,58.0426057295774
"1500",50,53.3194388464233
"1501",51,50.0913998926744
"1502",51,55.6550484057914
"1503",97,71.057402540413
"1504",78,90.1663177628631
"1505",78,71.8285446447786
"1506",82,67.8750195035228
"1507",65,67.0968914719124
"1508",52,61.823904619829
"1509",54,49.9629109458573
"1510",45,50.0048873325107
"1511",56,48.4241390685831
"1512",67,56.9042765842249
"1513",67,65.468974091789
"1514",60,71.991705766262
"1515",63,64.6830405336462
"1516",87,69.2858044599501
"1517",92,89.0734254727127
"1518",87,90.2504227962335
"1519",92,88.3395152958804
"1520",103,87.0401986451299
"1521",93,92.2817124210397
"1522",74,76.6148393264661
"1523",56,67.6742492019379
"1524",68,49.8013739188791
"1525",74,59.5954613707783
"1526",83,72.5200305378581
"1527",91,81.5097343128075
"1528",78,74.55779907896
"1529",65,64.3705313465645
"1530",32,47.7912743119724
"1531",33,25.9582237753779
"1532",21,27.6998510092159
"1533",13,23.6218041406346
"1534",17,18.2728660121521
"1535",24,23.2959806706511
"1536",10,33.1478807137826
"1537",10,21.4114634168917
"1538",1,16.4812163591448
"1539",28,0.642008530925693
"1540",20,17.0017015554716
"1541",20,17.5296871852327
"1542",28,17.1816115460008
"1543",40,23.194326101009
"1544",30.5,30.2507022942532
"1545",12,22.0011498239268
"1546",11,12.4967999801628
"1547",18,12.0508405238356
"1548",22,17.998402649125
"1549",29,21.3496148509679
"1550",22,31.1267005422363
"1551",47,31.3084734284844
"1552",42.5,37.5638442562697
"1553",29,26.4205841728452
"1554",20,22.0123576466802
"1555",16,16.3925480593344
"1556",2,13.9592454522524
"1557",23,8.0170321667456
"1558",9,15.8298890781602
"1559",31,9.68627089871346
"1560",23,22.4815412786631
"1561",23,27.4653750719627
"1562",64,28.7392679007458
"1563",55,57.4951291146196
"1564",43,51.0146951686285
"1565",1,33.4653082658866
"1566",1,16.1780810908665
"1567",23,19.2280493460884
"1568",21,26.0083741705581
"1569",19,24.9244624932839
"1570",18,21.1332453673363
"1571",16,19.6426635008176
"1572",18,21.955819200221
"1573",22,26.0654790364903
"1574",33,35.6668779107569
"1575",31,51.2573567746099
"1576",21,26.5522915293351
"1577",22,18.6234505766047
"1578",22,20.018184454265
"1579",11,20.2119489963287
"1580",4,13.9278701220161
"1581",4,10.3440862341952
"1582",1,7.50275074988233
"1583",1,8.32845742157406
"1584",1,8.04951042398002
"1585",20,11.7675483037464
"1586",12,25.4558069007738
"1587",1,28.4416527389029
"1588",1,15.2997908231972
"1589",16,17.6004853374942
"1590",29,25.5837481963661
"1591",37,33.9041992626241
"1592",33,36.4954495168815
"1593",33,31.5130287073307
"1594",35,34.0689736598609
"1595",31,31.9792801808995
"1596",46,34.9765067101553
"1597",55,48.2989726035577
"1598",82,60.5936509684073
"1599",72,82.0605213594433
"1600",40,59.9186981810121
"1601",28,31.3982774215532
"1602",26,27.3205488464219
"1603",28,24.2572283482884
"1604",26,23.8897033551669
"1605",43,20.9083321854251
"1606",31,24.0216487420487
"1607",44,24.4023902785428
"1608",28,32.6819119608998
"1609",0,25.803926051881
"1610",28,4.98324859084358
"1611",19,18.4769188531606
"1612",22,23.8612011536788
"1613",15,18.8637932280241
"1614",14,16.9911526936873
"1615",14,13.3183232780472
"1616",16,17.249810794648
"1617",11,14.8849403998818
"1618",6,11.9596281323097
"1619",58,14.6471860990789
"1620",36,35.1797195337688
"1621",26,30.9187626310499
"1622",14,28.7816245921937
"1623",14,22.2568650953423
"1624",30.5,17.2464359132759
"1625",35,21.0891659737491
"1626",22,24.8986310574351
"1627",35,22.0185992672012
"1628",24,23.4231482260486
"1629",35,22.6096372538871
"1630",9,27.8354154245859
"1631",25,20.2823804056756
"1632",8,23.8540507437251
"1633",16,15.205238625354
"1634",17,23.5224109416041
"1635",43,30.2103636059142
"1636",72,49.8570954119259
"1637",60,68.3993573838426
"1638",70,58.3665006947126
"1639",79,69.0606078317396
"1640",82,69.8369300337071
"1641",84,66.9378860293801
"1642",59,68.3548578170067
"1643",37,54.0199730788917
"1644",44,31.0753908599551
"1645",27,39.6993501680714
"1646",4,26.5018485398913
"1647",1,13.318496841719
"1648",1,1.42660853803402
"1649",1,-2.24388140260415
"1650",1,0.186555397483883
"1651",1,13.220293019345
"1652",4,8.65136603964055
"1653",9,11.2111578131326
"1654",10,12.3746133142905
"1655",1,15.3777249780088
"1656",1,12.2036180191388
"1657",18,14.1860080875385
"1658",23,26.9730155147536
"1659",46,30.9995212402835
"1660",37,49.6725267330067
"1661",26,42.0187757914547
"1662",27,33.5485470314699
"1663",43,34.4642596381656
"1664",32,42.3985868512243
"1665",36,35.5807881881714
"1666",21,36.9033359455447
"1667",12,21.828842062452
"1668",20,18.5833743051178
"1669",22,23.6212976427537
"1670",31,30.3452488715104
"1671",38,48.4231604840709
"1672",31,35.8506563800587
"1673",26,26.2505224166252
"1674",18,25.1034523407435
"1675",13,19.1849396686265
"1676",10,16.4199044028384
"1677",15,11.4709570984322
"1678",17,17.0345436438401
"1679",34,21.7005794700846
"1680",50,44.5241116258967
"1681",79,64.0459387596096
"1682",88,90.974477946477
"1683",103,96.2964287836715
"1684",120,109.414115398204
"1685",114,115.811014432292
"1686",111,105.244738651297
"1687",81,104.014140312836
"1688",69,76.7107125147934
"1689",58,62.5789457161293
"1690",49,51.6473394703101
"1691",56,42.6503988397365
"1692",51,53.256718714409
"1693",42,47.4411698170371
"1694",61,47.5535197099408
"1695",51,69.1571099420068
"1696",51,45.9396041569421
"1697",37,42.933687216562
"1698",32,33.6193006751067
"1699",18,27.2992912333312
"1700",24,20.3495320918089
"1701",23,24.85086278149
"1702",28,32.2698094678652
"1703",21,31.7378879828219
"1704",15,26.9335171318624
"1705",22,19.7616720322727
"1706",23,31.9116239425601
"1707",46,35.7681140429182
"1708",42,48.5873369760888
"1709",22,45.7962477702903
"1710",31,30.2620803210359
"1711",24,33.7108167729899
"1712",5,25.3327211382162
"1713",29,12.8001659219849
"1714",30,29.5251339197922
"1715",27,29.9843650878916
"1716",20,32.2733107880637
"1717",32,29.1330565911106
"1718",39,41.2415109515072
"1719",45,48.5916059702638
"1720",41,49.9821026052473
"1721",43,44.210251991845
"1722",55,45.2214759894489
"1723",84,57.8767029216404
"1724",54,72.2757048207359
"1725",20,46.274976535056
"1726",12,16.5356261355067
"1727",16,15.126831054778
"1728",22,14.5760147395766
"1729",0,15.448945765389
"1730",38,6.21488052283274
"1731",13,26.4993714957282
"1732",41,15.4207253933665
"1733",9,26.3137725091686
"1734",35.5,11.2344879206263
"1735",31,29.0897622662602
"1736",26,20.9364974196069
"1737",14,20.9896113028516
"1738",15,13.4888623971855
"1739",10.5,13.2859264063346
"1740",31,12.5748295301302
"1741",33,25.2334404018594
"1742",35,29.2463800916375
"1743",28,33.343992933647
"1744",20,22.4336204814859
"1745",26.5,14.3794086332132
"1746",14,27.3001710550168
"1747",52,22.9641351604986
"1748",42,37.1025756522057
"1749",7,30.3068891690751
"1750",36,13.4138096906888
"1751",50,27.0369625342014
"1752",38,38.5325569544821
"1753",33.5,39.6411215114949
"1754",55,44.4500257684403
"1755",46,57.650810536771
"1756",57,53.9146148759058
"1757",84,57.8283583519148
"1758",87,75.3497867582439
"1759",74,72.8845598670222
"1760",53,64.2351241646538
"1761",58,48.0828704549218
"1762",55,51.2575778508393
"1763",41,46.8794268136446
"1764",36,38.6700792310109
"1765",31,38.9010080358972
"1766",59,40.927224555342
"1767",47,73.6394205914158
"1768",47,36.1280999709138
"1769",38,32.7699939266712
"1770",23,28.6440000068072
"1771",18,21.5914242056765
"1772",13,22.0622359921796
"1773",23,22.2925204400292
"1774",16,26.2549260140359
"1775",28,24.3487915571311
"1776",114,43.3725823468187
"1777",173,132.937420347788
"1778",228,171.818485315787
"1779",221,184.464824975591
"1780",216,187.201261192
"1781",235,192.006144083574
"1782",222,192.092495470678
"1783",266,181.530179370056
"1784",238,201.015716070437
"1785",216,181.170665182431
"1786",156,158.513778473358
"1787",126,117.627168903148
"1788",92,103.155144681783
"1789",73,83.4737592802282
"1790",106,71.6079241868792
"1791",108,92.8203347894632
"1792",56,95.071033879904
"1793",66,51.3850421735308
"1794",69,52.6940920786453
"1795",55,54.0892301518759
"1796",55,52.2997632115684
"1797",39,54.1283209855883
"1798",43,37.2247976824373
"1799",42,51.3418080574234
"1800",55,53.9818694115887
"1801",115,83.3874718909195
"1802",181,138.31625953136
"1803",215,177.054584758956
"1804",223,188.854215840176
"1805",211,211.42671477108
"1806",184,194.222408672291
"1807",178,156.465450298782
"1808",116,139.550028189927
"1809",87,96.767846236851
"1810",74,75.7437016825081
"1811",64,61.1207379594225
"1812",41,61.3501532241809
"1813",35,43.589576631095
"1814",46,41.904514748248
"1815",55,49.3500690613229
"1816",62,48.5778178306538
"1817",61,49.8709201688959
"1818",63,53.7502976343983
"1819",31,45.7654154052728
"1820",26,31.3944855105686
"1821",17,29.157681732452
"1822",4,23.3274031256838
"1823",32,16.2655487375763
"1824",60,41.3221027239142
"1825",61,82.5110030669618
"1826",90,73.9083537594828
"1827",88,116.894893954222
"1828",101,104.880133202317
"1829",94,108.562891831197
"1830",93,94.6469280413279
"1831",68,86.0680071793513
"1832",53,61.0792091521919
"1833",31,51.7458273119826
"1834",24,32.8297932746758
"1835",35,27.9395172447581
"1836",27,38.3107819013889
"1837",43,33.7552452186039
"1838",64,53.9518632004088
"1839",61,69.5034477957798
"1840",53,49.4433199851407
"1841",41,47.8528879622513
"1842",46,38.0709221886507
"1843",65,41.8072990955163
"1844",60,50.5467023527762
"1845",51,45.2551909053303
"1846",48,46.1004242042415
"1847",58,46.9066520153681
"1848",55,62.0879151958137
"1849",1,74.3047462468214
"1850",21,28.2157186188544
"1851",57,43.9147451226316
"1852",99,71.2279083589749
"1853",89,103.188167996415
"1854",98,90.0555204818861
"1855",88,91.3232571951702
"1856",70,76.9195477503451
"1857",61,64.1118418240636
"1858",57,56.482450796887
"1859",48,54.6809550047877
"1860",38,47.5778944781525
"1861",45,43.558346670614
"1862",76,60.5587814503425
"1863",58,83.5169492590105
"1864",58,55.2072443688074
"1865",51,44.8146705972428
"1866",62,47.3418935570722
"1867",48,52.085799025221
"1868",38,46.3014133458624
"1869",58,34.8225799456012
"1870",67,41.7504240932279
"1871",49,57.5381586179174
"1872",41,58.2902339195415
"1873",39,52.5741206139806
"1874",49,61.1002556907137
"1875",75,65.947452095893
"1876",74,95.1715322262069
"1877",75,80.6486983941204
"1878",52,79.8673476677645
"1879",55,55.826731950415
"1880",56,55.1500688729593
"1881",49,54.0970566576093
"1882",49,45.7281770615964
"1883",39,48.7387857638802
"1884",37,39.8128203621107
"1885",70,42.4165042749165
"1886",61,72.7915113623566
"1887",81,77.983096277937
"1888",56,69.6175383779848
"1889",60,42.8069825623117
"1890",50,53.569453125459
"1891",25,43.6844523715459
"1892",24,28.2769781752977
"1893",32,26.5644953229302
"1894",45,34.5433772123942
"1895",34,45.8002266287497
"1896",38,40.8466194202384
"1897",35,46.4089384168498
"1898",34,45.2005088495564
"1899",33,42.6963906715386
"1900",27,35.1120140891405
"1901",40,34.0213175775961
"1902",27,41.7736609889491
"1903",30,31.0052715209259
"1904",27,30.7659556702812
"1905",15,27.3930190356069
"1906",18,22.7594618715117
"1907",14,20.028865933598
"1908",16,21.2385890063196
"1909",14,25.705585508652
"1910",25,28.0582581750079
"1911",34,42.3222918406543
"1912",33,41.9525337146394
"1913",27,37.8315095020442
"1914",35,34.1648061270254
"1915",27,35.7957873875071
"1916",47,41.9669524840697
"1917",35,49.3277893802662
"1918",33,37.8815393198962
"1919",42,36.8257400696047
"1920",32,44.4759876973915
"1921",24,35.5111121979677
"1922",36,31.8252448634367
"1923",26,32.7946543810162
"1924",11,28.0177859429986
"1925",19,24.019394747433
"1926",30,23.9327759864574
"1927",25,33.2492210023474
"1928",26,27.3498292794509
"1929",22,29.1232464641345
"1930",17,24.0746394267152
"1931",32,20.3167633106388
"1932",23,31.2311656252104
"1933",20,24.4495399232704
"1934",18,23.6300435119112
"1935",16,22.2156042723115
"1936",35,28.4016789981369
"1937",47,37.4249166637826
"1938",39,48.8089288147
"1939",52,48.8025474606422
"1940",59,57.575013640894
"1941",65,61.794093486377
"1942",56,62.6432507742053
"1943",48,55.9531633731244
"1944",39,54.0734245085314
"1945",54,43.1647499811417
"1946",27,52.892454526731
"1947",24,33.341138883226
"1948",24,23.0183268649982
"1949",27,32.1277160906023
"1950",26,28.5672137667586
"1951",38,29.3505366275495
"1952",37,42.1347862747072
"1953",28,38.314512949341
"1954",34,30.8348286522668
"1955",31,33.8037839694583
"1956",25,31.5172537273611
"1957",30,27.0167860577309
"1958",25,30.5711767418439
"1959",23,27.9365924725976
"1960",22,24.2452838317241
"1961",30,25.9398521253907
"1962",22,31.470891686692
"1963",24,28.791570842237
"1964",29,28.3536284160706
"1965",29,32.8008745677516
"1966",32,30.4119056117311
"1967",42,37.7226029913889
"1968",49,44.8773989595961
"1969",42,50.0419223011093
"1970",46,50.3162353150167
"1971",71,57.8242027236802
"1972",81,70.0578652849421
"1973",109,73.9333224113168
"1974",89,99.7697199135056
"1975",65,87.6399047098693
"1976",56,58.8897547396148
"1977",80,59.1532466741306
"1978",63,72.9547430274336
"1979",73,55.3154074450648
"1980",65,67.2155345705692
"1981",77,57.4222308589875
"1982",80,70.5372792799308
"1983",74,69.9119205034942
"1984",77,70.4618800272109
"1985",74,59.8456610308721
"1986",63,59.4497760957085
"1987",56,56.5249673213492
"1988",55,52.5797439984711
"1989",51,51.0148679906591
"1990",36,49.5585332197056
"1991",66,42.3160870020184
"1992",77,60.5546647462317
"1993",79,78.7966739471461
"1994",62,88.3169100098011
"1995",80,81.2135048196615
"1996",85,92.9019934240077
"1997",117,90.7767661173653
"1998",125,111.568845874992
"1999",108,120.835681232398
"2000",106,91.8497169633074
"2001",98,90.120267310595
"2002",102,87.7739117923951
"2003",109,91.5354464827736
"2004",103,93.6827410252892
"2005",93,91.3185019744823
"2006",87,85.9405430147557
"2007",77,87.6265298024787
"2008",65,70.500635798529
"2009",72,55.3778335434178
"2010",53,54.4953575791853
"2011",44,46.7924210467167
"2012",45,44.1185558856595
"2013",58,42.1785287748801
"2014",50,50.0101682318617
"2015",27,49.1904832633158
"2016",24,34.7299201095294
"2017",7,33.4587994120857
"2018",21,28.4008524785171
"2019",34,40.7440713523516
"2020",33,51.91369632232
"2021",53,52.2408564395359
"2022",58,58.6839046142552
"2023",51,62.4461618080698
"2024",75,58.4895630556422
"2025",60,73.1746983709297
"2026",59,59.8920587378897
"2027",75,54.49162472303
"2028",66,67.8657926947924
"2029",86,66.4596602624301
"2030",119,87.5599061648992
"2031",124,111.117728025503
"2032",94,106.205734815583
"2033",60,71.7290619757877
"2034",44,48.6539165554582
"2035",46,43.4780027697566
"2036",51,46.4984711200494
"2037",43,46.2881491865992
"2038",35,39.4730028895586
"2039",31,30.652309505648
"2040",27,30.5053560958142
"2041",26,29.3666228280313
"2042",24,33.2099472165853
"2043",20,32.5534917623471
"2044",23,28.3485728606185
"2045",20,26.8445141772827
"2046",15,26.4440152327463
"2047",17,23.2375052930329
"2048",16,27.5706207603956
"2049",10,19.4833333836024
"2050",7,16.9756271803848
"2051",7,18.3080568519902
"2052",8,19.0134559717139
"2053",9,22.1623175618435
"2054",19,25.8493168954316
"2055",35,32.3892748946807
"2056",46,40.2937301969571
"2057",44,43.7894241563359
"2058",46,46.2714583963923
"2059",47,49.2587286515627
"2060",54,52.6063660998144
"2061",50,53.4566357080865
"2062",43,49.0412725501835
"2063",44,41.0055720515014
"2064",31,40.3851531706316
"2065",66,43.0517877973318
"2066",73,59.5768278711826
"2067",72,66.7128371728365
"2068",71,64.9584732150195
"2069",51,66.5399654970453
"2070",26,49.584126206766
"2071",18,30.6718203233407
"2072",15,23.0955112021713
"2073",5,18.1393562977186
"2074",17,13.2116438687284
"2075",42,20.9731140906456
"2076",52,40.7190730848257
"2077",51,50.5684827428821
"2078",78,51.1917545641871
"2079",52,67.5748395227642
"2080",49,52.3394406503963
"2081",48,49.029682706015
"2082",56,46.2611628593635
