"","FECHA","HORA","PM25","CO","T","HR","VV","DV"
"23194","17-01-2011",1000,16,0.3,23.13,42.25,1.036,230.6
"23195","17-01-2011",1100,15,0.3,24.82,37.5,1.719,246.3
"23196","17-01-2011",1200,16,0.4,26.23,32.75,2.35,242.8
"23197","17-01-2011",1300,24,0.4,28.04,28.92,1.886,223.4
"23198","17-01-2011",1400,29,0.2,28.72,26.67,1.524,242.5
"23199","17-01-2011",1500,19,0.2,29.49,23.5,1.799,223.8
"23200","17-01-2011",1600,8,0.2,29.26,22.58,2.095,248.3
"23201","17-01-2011",1700,4,0.2,29.13,18.92,1.773,246.7
"23202","17-01-2011",1800,10,0.2,28.14,19.17,1.854,258.8
"23203","17-01-2011",1900,8,0.2,25.67,21.75,1.391,217.5
"23204","17-01-2011",2000,23,0.2,22.81,27.08,0.5412,162.5
"23205","17-01-2011",2100,15,0.5,19.51,39.42,0.6812,96.03
"23206","17-01-2011",2200,14,0.4,17.94,44.92,0.6729,88.54
"23207","17-01-2011",2300,6,0.3,17.42,45.25,1.298,74.83
"23208","17-01-2011",0,10,0.3,16.28,49.67,0.9813,79.11
"23209","18-01-2011",100,12,0.2,15.18,54.17,0.9415,75.74
"23210","18-01-2011",200,7,0.2,14.84,55.67,1.378,69.37
"23211","18-01-2011",300,13,0.2,14.52,54.5,1.357,71.31
"23212","18-01-2011",400,17,0.2,13.31,60.75,0.7825,75.55
"23213","18-01-2011",500,15,0.3,13.52,58.67,1.235,62.44
"23214","18-01-2011",600,23,0.3,14.65,53.08,0.6775,71.47
"23215","18-01-2011",700,23,0.3,18.06,42.67,1.091,217.3
"23216","18-01-2011",800,32,0.4,19.91,39,1.485,231.2
"23217","18-01-2011",900,32,0.5,22.02,36.08,1.262,208
"23218","18-01-2011",1000,41,0.5,24.05,32.75,1.683,224.1
"23219","18-01-2011",1100,38,0.5,26.12,28.92,1.522,213.5
"23220","18-01-2011",1200,37,0.4,27.57,25.75,1.921,223.8
"23221","18-01-2011",1300,37,0.3,28.6,25.5,2.199,240.4
"23222","18-01-2011",1400,22,0.2,28.86,24.67,2.324,245.1
"23223","18-01-2011",1500,18,0.2,28.55,21.92,2.693,254.3
"23224","18-01-2011",1600,24,0.2,27.82,24.17,2.36,248.2
"23225","18-01-2011",1700,13,0.1,26.47,23.58,2.081,213.5
"23226","18-01-2011",1800,11,0.1,24.67,24.58,1.927,196.7
"23227","18-01-2011",1900,64,0.2,21.89,29,1.457,196.1
"23228","18-01-2011",2000,31,0.2,19.52,35.92,1.151,184.5
"23229","18-01-2011",2100,14,0.2,18.07,36.83,1.308,199.3
"23230","18-01-2011",2200,20,0.2,16.65,35.83,0.7134,180.5
"23231","18-01-2011",2300,16,0.3,14.76,47.42,0.685,78.98
"23232","18-01-2011",0,13,0.3,14.18,49.67,0.7677,71.06
"23233","19-01-2011",100,18,0.3,13.65,51.58,1.095,72.81
"23234","19-01-2011",200,15,0.3,12.7,55.5,0.8408,61.84
"23235","19-01-2011",300,22,0.3,12.68,55.58,0.4848,54.65
"23236","19-01-2011",400,27,0.3,11.61,62.25,0.5043,74.16
"23237","19-01-2011",500,26,0.4,11.14,66.75,0.7451,88.19
"23238","19-01-2011",600,30,0.5,11.3,68.25,0.9504,94.23
"23239","19-01-2011",700,33,0.4,15.44,50.42,0.5576,104.8
"23240","19-01-2011",800,25,0.3,17.29,44.83,1.013,230.4
"23241","19-01-2011",900,29,0.4,18.96,40.67,1.382,244.9
"23242","19-01-2011",1000,32,0.4,21.27,35.25,1.009,209.8
"23243","19-01-2011",1100,33,0.4,23.97,31.33,1.094,213.3
"23244","19-01-2011",1200,34,0.4,25.05,30,1.928,244
"23245","19-01-2011",1300,20,0.2,26.75,27.25,1.92,219.5
"23246","19-01-2011",1400,32,0.2,27.49,25.58,1.923,243.7
"23247","19-01-2011",1500,21,0.2,27.58,26.5,1.973,232.7
"23248","19-01-2011",1600,10,0.2,27.67,24,1.761,242.6
"23249","19-01-2011",1700,27,0.3,27.53,23.83,1.781,252.6
"23250","19-01-2011",1800,37,0.3,26.44,33.75,1.91,251.9
"23251","19-01-2011",1900,18,0.3,23.92,44.17,1.279,230.6
"23252","19-01-2011",2000,17,0.3,21.68,52.17,1.063,182.9
"23253","19-01-2011",2100,17,0.4,19.85,59.83,0.8507,159.7
"23254","19-01-2011",2200,15,0.4,17.97,69,0.5317,108.6
"23255","19-01-2011",2300,8,0.4,17.18,70.08,0.7198,61.95
"23256","19-01-2011",0,11,0.4,16.15,73.67,0.7014,81.05
"23257","20-01-2011",100,10,0.3,15.57,74.67,0.9157,77.47
"23258","20-01-2011",200,14,0.3,15.46,73.83,1.68,71.9
"23259","20-01-2011",300,9,0.3,15.06,72.17,1.087,63.89
"23260","20-01-2011",400,19,0.3,14.62,73,0.8929,49.37
"23261","20-01-2011",500,15,0.3,14.33,72.08,0.6521,58.72
"23262","20-01-2011",600,24,0.4,14.26,74,1.346,70.99
"23263","20-01-2011",700,28,0.4,18.59,57.33,0.5953,111.1
"23264","20-01-2011",800,24,0.4,21.67,48.67,0.428,204
"23265","20-01-2011",900,28,0.4,22.77,46.92,1.453,227.9
"23266","20-01-2011",1000,25,0.5,24.17,45.42,1.45,215.8
"23267","20-01-2011",1100,26,0.4,26.09,40.42,1.677,220.8
"23268","20-01-2011",1200,15,0.4,27.12,36.67,1.911,243.3
"23269","20-01-2011",1300,36,0.4,28.33,33.83,1.875,242.8
"23270","20-01-2011",1400,50,0.3,29.31,32.08,2.038,238.6
"23271","20-01-2011",1500,24,0.3,29.46,29.25,1.953,250.5
"23272","20-01-2011",1600,24,0.3,29.24,27.83,2.531,266.7
"23273","20-01-2011",1700,23,0.3,28.52,30.08,2.066,240.6
"23274","20-01-2011",1800,18,0.3,27.03,32.58,1.572,240.6
"23275","20-01-2011",1900,15,0.3,24.51,37.25,1.057,221.2
"23276","20-01-2011",2000,16,0.3,21.95,42.75,1.063,185.1
"23277","20-01-2011",2100,19,0.4,20.09,47.58,0.7098,171.6
"23278","20-01-2011",2200,15,0.5,18.02,59.08,0.6445,108.8
"23279","20-01-2011",2300,12,0.5,16.92,62.33,0.6066,77.58
"23280","20-01-2011",0,8,0.4,16.33,65.17,0.9219,71.76
"23281","21-01-2011",100,8,0.4,16.53,62.67,1.764,68.97
"23282","21-01-2011",200,18,0.3,15.97,64.08,1.196,71.2
"23283","21-01-2011",300,14,0.4,15.32,68.42,1.32,75.37
"23284","21-01-2011",400,14,0.3,14.92,69.58,1.053,66.02
"23285","21-01-2011",500,16,0.4,14.52,71.75,1.227,76.99
"23286","21-01-2011",600,21,0.4,14.29,73.5,1.05,77.21
"23287","21-01-2011",700,21,0.5,18.2,56.58,0.3339,157.3
"23288","21-01-2011",800,21,0.4,21.38,43.25,0.7743,157.2
"23289","21-01-2011",900,24,0.4,22.85,39.75,1.348,216.3
"23290","21-01-2011",1000,14,0.5,24.54,35.33,1.502,230.2
"23291","21-01-2011",1100,22,0.4,25.84,31.58,1.718,241.5
"23292","21-01-2011",1200,29,0.4,27.32,29.33,1.562,249.3
"23293","21-01-2011",1300,30,0.3,28.47,27.42,1.733,239.4
"23294","21-01-2011",1400,27,0.3,28.64,28.17,2.515,244.7
"23295","21-01-2011",1500,23,0.3,28.64,27.67,2.359,246.9
"23296","21-01-2011",1600,28,0.3,28.47,29.5,2.065,252.5
"23297","21-01-2011",1700,25,0.3,27.47,32.33,1.941,242.2
"23298","21-01-2011",1800,18,0.3,26.61,33.5,1.54,232.4
"23299","21-01-2011",1900,11,0.3,24.08,36.92,1.384,213.6
"23300","21-01-2011",2000,23,0.4,21.89,41.5,0.7976,178.4
"23301","21-01-2011",2100,20,0.5,19.22,54.33,0.5759,98.59
"23302","21-01-2011",2200,22,0.5,18.05,59.58,0.6651,73.81
"23303","21-01-2011",2300,10,0.5,18.15,57.75,1.029,54.82
"23304","21-01-2011",0,18,0.4,17.42,60.67,1.127,81.67
"23305","22-01-2011",100,16,0.4,16.54,64.83,1.167,90.67
"23306","22-01-2011",200,11,0.3,15.9,67.5,1.389,80.47
"23307","22-01-2011",300,14,0.3,15.74,65.58,1.014,58.85
"23308","22-01-2011",400,20,0.3,15.13,67.25,0.8154,85.93
"23309","22-01-2011",500,16,0.3,14.58,69.42,1.225,75.61
"23310","22-01-2011",600,20,0.3,14.81,68.25,1.221,70.6
"23311","22-01-2011",700,31,0.3,18.45,55.5,1.202,60.52
"23312","22-01-2011",800,19,0.3,21.27,45.58,1.087,301.4
"23313","22-01-2011",900,23,0.3,23.61,40.08,1.201,239.7
"23314","22-01-2011",1000,22,0.4,25.15,36.75,1.839,234
"23315","22-01-2011",1100,24,0.4,27.12,33.08,1.446,223.9
"23316","22-01-2011",1200,20,0.4,28.83,29.58,1.522,236.9
"23317","22-01-2011",1300,25,0.4,29.87,26.83,1.567,243.8
"23318","22-01-2011",1400,11,0.3,30.84,24,1.594,243.9
"23319","22-01-2011",1500,17,0.2,30.75,22.75,1.989,245.3
"23320","22-01-2011",1600,16,0.2,30.92,22.67,1.763,225.1
"23321","22-01-2011",1700,28,0.2,30.3,27.33,1.774,249.4
"23322","22-01-2011",1800,21,0.2,28.9,30.42,1.628,249.2
"23323","22-01-2011",1900,22,0.2,26.22,34.42,1.2,218
"23324","22-01-2011",2000,29,0.4,23.81,39.92,0.7253,180.3
"23325","22-01-2011",2100,19,0.4,21.98,46.33,0.6046,155.5
"23326","22-01-2011",2200,12,0.4,19.98,57,0.6993,93.55
"23327","22-01-2011",2300,10,0.4,19.03,60.25,0.8804,83.12
"23328","22-01-2011",0,9,0.4,18.75,59.17,1.265,82.32
"23329","23-01-2011",100,12,0.4,18.33,61.25,1.491,71.87
"23330","23-01-2011",200,10,0.4,18.19,59.83,1.468,69.09
"23331","23-01-2011",300,15,0.3,17.77,61.5,1.256,67.06
"23332","23-01-2011",400,14,0.3,17.28,63.33,1.433,70.16
"23333","23-01-2011",500,14,0.3,16.94,64,1.68,73.85
"23334","23-01-2011",600,18,0.3,16.82,64.83,1.474,70.46
"23335","23-01-2011",700,17,0.3,20.29,53.08,0.9398,78.36
"23336","23-01-2011",800,21,0.3,23.57,42.5,0.8925,234.5
"23337","23-01-2011",900,15,0.3,24.77,39.92,1.434,259.7
"23338","23-01-2011",1000,20,0.4,26.8,36.42,1.4,243.1
"23339","23-01-2011",1100,21,0.4,28.11,33.42,1.492,253.9
"23340","23-01-2011",1200,17,0.3,29.25,32,1.67,241
"23341","23-01-2011",1300,21,0.3,29.95,31.58,1.974,237.7
"23342","23-01-2011",1400,24,0.3,30.17,33.5,2.027,248.2
"23343","23-01-2011",1500,18,0.2,29.94,35.08,2.073,226.1
"23344","23-01-2011",1600,20,0.2,28.72,37.67,1.765,239.1
"23345","23-01-2011",1700,16,0.2,28.37,38.83,1.894,233.4
"23346","23-01-2011",1800,13,0.2,27.09,41.83,1.384,218.3
"23347","23-01-2011",1900,15,0.3,25.38,48.08,1.145,220.5
"23348","23-01-2011",2000,11,0.3,23.06,56.08,1.106,203.1
"23349","23-01-2011",2100,14,0.4,21.56,62.08,0.6946,172.9
"23350","23-01-2011",2200,16,0.4,20.18,69.17,0.3576,127.6
"23351","23-01-2011",2300,13,0.5,19.5,73.08,0.3646,101.9
"23352","23-01-2011",0,10,0.4,19.06,74.58,0.4888,135.4
"23353","24-01-2011",100,11,0.4,18.58,77,0.4405,119.7
"23354","24-01-2011",200,8,0.3,18.25,77.67,0.4648,172.9
"23355","24-01-2011",300,9,0.3,17.16,82.42,0.5299,111
"23356","24-01-2011",400,9,0.4,16.5,85.25,0.6364,108.5
"23357","24-01-2011",500,11,0.3,16.19,85.25,0.769,76.65
"23358","24-01-2011",600,23,0.4,16.72,82.58,0.7597,86.45
"23359","24-01-2011",700,23,0.4,18.75,73.83,1.237,223.3
"23360","24-01-2011",800,25,0.4,20.44,68.17,1.152,228.8
"23361","24-01-2011",900,23,0.4,21.92,62.92,1.6,248.8
"23362","24-01-2011",1000,22,0.4,23.66,57.08,1.727,238
"23363","24-01-2011",1100,17,0.3,25.19,51.75,1.847,238.2
"23364","24-01-2011",1200,17,0.2,26.46,46.33,1.814,247
"23365","24-01-2011",1300,22,0.2,27.24,45.17,2.154,251.3
"23366","24-01-2011",1400,14,0.2,28.3,41.83,1.9,240.9
"23367","24-01-2011",1500,6,0.2,28.48,38.75,1.796,225.9
"23368","24-01-2011",1600,6,0.2,28.73,36,1.872,215.2
"23369","24-01-2011",1700,24,0.2,28.39,37.92,1.527,248.6
"23370","24-01-2011",1800,22,0.3,27.29,42.33,1.497,243
"23371","24-01-2011",1900,17,0.3,25.31,48.17,1.105,246.3
"23372","24-01-2011",2000,16,0.3,23.18,54.33,0.8577,181.1
"23373","24-01-2011",2100,18,0.4,21.3,61.17,0.3135,106.4
"23374","24-01-2011",2200,16,0.4,19.89,69.58,0.5368,124.5
"23375","24-01-2011",2300,19,0.4,19.23,71.08,0.4666,101.2
"23376","24-01-2011",0,16,0.4,18.18,76.58,0.5833,106.5
"23377","25-01-2011",100,18,0.4,17.47,79.67,0.624,100.7
"23378","25-01-2011",200,17,0.4,17.24,79.83,0.3579,184.9
"23379","25-01-2011",300,16,0.4,16.66,82.08,0.4994,147
"23380","25-01-2011",400,17,0.3,16.67,82.42,1.244,69.53
"23381","25-01-2011",500,20,0.3,17.22,78,0.7062,53.96
"23382","25-01-2011",600,25,0.4,17.1,79.75,0.6493,172.1
"23383","25-01-2011",700,27,0.5,19.17,73.25,0.6409,99.66
"23384","25-01-2011",800,30,0.5,21.96,60.83,1.304,223.1
"23385","25-01-2011",900,29,0.5,23.17,56.92,1.314,231.3
"23386","25-01-2011",1000,28,0.4,25.53,49.75,1.585,244.1
"23387","25-01-2011",1100,21,0.4,27.25,45.08,1.805,232.4
"23388","25-01-2011",1200,19,0.3,28.47,40.92,1.865,230.6
"23389","25-01-2011",1300,15,0.2,29.13,38.17,2.362,257.7
"23390","25-01-2011",1400,19,0.2,29.77,37.08,2.311,254.1
"23391","25-01-2011",1500,21,0.2,29.34,37.33,2.637,258.4
"23392","25-01-2011",1600,10,0.2,29.27,37.5,2.018,237.9
"23393","25-01-2011",1700,5,0.2,28.52,35.83,1.845,246.4
"23394","25-01-2011",1800,25,0.2,27.32,39.5,1.655,234.3
"23395","25-01-2011",1900,20,0.3,24.82,48.75,1.233,248.6
"23396","25-01-2011",2000,17,0.3,22.38,58.58,1.143,196.6
"23397","25-01-2011",2100,12,0.3,20.75,64.67,0.941,194.6
"23398","25-01-2011",2200,17,0.3,19.82,68.67,0.5931,153.3
"23399","25-01-2011",2300,15,0.4,19.12,73.5,0.394,164.5
"23400","25-01-2011",0,7,0.3,19.13,70.83,0.7488,244
"23401","26-01-2011",100,16,0.3,17.81,78.17,0.5325,114.7
"23402","26-01-2011",200,11,0.3,17.03,82.75,0.4556,74.33
"23403","26-01-2011",300,11,0.4,16.56,85,0.6375,76.9
"23404","26-01-2011",400,11,0.3,16.86,80.67,1.306,71.1
"23405","26-01-2011",500,15,0.3,16.89,78.75,1.039,65.65
"23406","26-01-2011",600,22,0.4,17.16,77.42,0.2898,126.6
"23407","26-01-2011",700,27,0.5,19.73,68.08,0.7828,208
"23408","26-01-2011",800,30,0.4,21.73,61.58,0.8069,186.6
"23409","26-01-2011",900,27,0.5,22.84,57.42,1.887,227
"23410","26-01-2011",1000,28,0.5,24.58,51.92,1.624,248.3
"23411","26-01-2011",1100,31,0.5,26.32,48.33,1.56,226.1
"23412","26-01-2011",1200,21,0.4,27.98,44,1.793,226.2
"23413","26-01-2011",1300,13,0.3,28.92,38.92,2.064,237.6
"23414","26-01-2011",1400,13,0.3,29.22,37.58,2.126,251.4
"23415","26-01-2011",1500,10,0.3,29.33,35.83,2.089,253.4
"23416","26-01-2011",1600,15,0.3,29.43,35.17,1.724,232.3
"23417","26-01-2011",1700,22,0.3,28.59,36.67,1.816,247.2
"23418","26-01-2011",1800,21,0.3,27.54,40.92,1.509,249.3
"23419","26-01-2011",1900,17,0.3,25.14,47.67,1.174,211.2
"23420","26-01-2011",2000,20,0.3,22.82,56.83,1.041,182.7
"23421","26-01-2011",2100,21,0.4,21.11,64.58,0.5878,161.7
"23422","26-01-2011",2200,16,0.5,19.88,71,0.4714,73.42
"23423","26-01-2011",2300,12,0.5,19.14,72.5,0.5675,66.49
"23424","26-01-2011",0,13,0.4,18.47,73.92,0.3778,73.9
"23425","27-01-2011",100,13,0.4,17.77,76.5,0.4557,79.98
"23426","27-01-2011",200,11,0.4,16.95,80.5,0.6275,146
"23427","27-01-2011",300,13,0.4,16.49,82.75,0.6425,65.19
"23428","27-01-2011",400,11,0.3,16.62,78.33,1.317,61.59
"23429","27-01-2011",500,20,0.3,16.65,76.42,0.3589,61.48
"23430","27-01-2011",600,23,0.4,15.84,84.58,0.4619,132.2
"23431","27-01-2011",700,27,0.4,18.66,72.08,1.215,70.97
"23432","27-01-2011",800,37,0.5,21.42,61.67,1.138,237.9
"23433","27-01-2011",900,29,0.5,22.82,58.75,1.155,231.6
"23434","27-01-2011",1000,30,0.5,24.59,53.17,1.124,241.9
"23435","27-01-2011",1100,25,0.4,26.51,48.08,1.455,240.5
"23436","27-01-2011",1200,25,0.3,27.42,45.92,1.44,233
"23437","27-01-2011",1300,13,0.3,28.61,42,1.814,252.1
"23438","27-01-2011",1400,1,0.2,29.65,33.25,1.898,247.2
"23439","27-01-2011",1500,29,0.2,30.08,32.67,2.173,240.6
"23440","27-01-2011",1600,25,0.2,29.77,34.75,2.159,240.5
"23441","27-01-2011",1700,27,0.2,29.07,39,1.9,255.3
"23442","27-01-2011",1800,20,0.3,28.22,42.17,1.789,258.8
"23443","27-01-2011",1900,13,0.3,25.94,47.75,1.411,213.3
"23444","27-01-2011",2000,14,0.3,23.62,54,0.9337,193
"23445","27-01-2011",2100,21,0.4,21.88,61.17,0.4615,146.6
"23446","27-01-2011",2200,9,0.4,20.72,66.25,0.7357,62.83
"23447","27-01-2011",2300,12,0.4,20.71,66.08,1.13,61.72
"23448","27-01-2011",0,15,0.4,19.92,67.83,0.7431,70.3
"23449","28-01-2011",100,13,0.4,18.34,76.25,0.5553,78.79
"23450","28-01-2011",200,12,0.4,17.77,79,0.6819,77.55
"23451","28-01-2011",300,8,0.4,17.66,77.67,1.222,65.19
"23452","28-01-2011",400,14,0.3,17.51,75,0.9649,59.65
"23453","28-01-2011",500,16,0.3,17.27,75.58,1.546,72.02
"23454","28-01-2011",600,21,0.4,17.34,75.75,1.375,69.08
"23455","28-01-2011",700,22,0.5,20.97,61.83,0.9763,52.33
"23456","28-01-2011",800,31,0.6,22.76,54.5,1.563,248
"23457","28-01-2011",900,24,0.5,23.87,50.67,1.804,240.1
"23458","28-01-2011",1000,19,0.5,26.26,42.75,1.466,248
"23459","28-01-2011",1100,15,0.5,28.32,35.75,1.647,258.3
"23460","28-01-2011",1200,18,0.5,29.82,32.5,1.788,241.2
"23461","28-01-2011",1300,33,0.4,30.83,31.83,1.794,244.4
"23462","28-01-2011",1400,13,0.4,31.48,29.58,2.008,225.3
"23463","28-01-2011",1500,16,0.3,32.1,26.25,1.948,229.5
"23464","28-01-2011",1600,21,0.3,31.8,26.92,1.967,252
"23465","28-01-2011",1700,16,0.3,30.87,28.33,2.069,234.6
"23466","28-01-2011",1800,12,0.3,28.92,30.5,1.551,228.7
"23467","28-01-2011",1900,9,0.3,26.12,33.08,0.7646,220.2
"23468","28-01-2011",2000,13,0.3,23.52,37.5,0.9216,184.3
"23469","28-01-2011",2100,25,0.5,21.33,46.83,0.5145,135.5
"23470","28-01-2011",2200,14,0.5,19.81,54,0.6484,86.84
"23471","28-01-2011",2300,11,0.5,18.69,60.25,0.7929,88.45
"23472","28-01-2011",0,9,0.5,17.94,62.17,0.912,86.62
"23473","29-01-2011",100,11,0.4,17.43,63.83,1.068,94.56
"23474","29-01-2011",200,9,0.4,17.27,63.67,1.46,74.78
"23475","29-01-2011",300,12,0.3,16.92,64.42,1.619,73.29
"23476","29-01-2011",400,14,0.3,16.53,66,1.388,70.11
"23477","29-01-2011",500,12,0.3,16.24,65.92,1.632,75.91
"23478","29-01-2011",600,21,0.4,15.97,67.42,0.7923,76.46
"23479","29-01-2011",700,14,0.4,19.34,54.5,0.8957,81.21
"23480","29-01-2011",800,14,0.3,22.17,39.83,0.7885,219.9
"23481","29-01-2011",900,22,0.4,23.16,38.5,1.681,258
"23482","29-01-2011",1000,26,0.4,24.8,36,1.747,230.9
"23483","29-01-2011",1100,15,0.4,26.47,32.25,1.621,234
"23484","29-01-2011",1200,18,0.3,27.41,30.67,1.939,243.2
"23485","29-01-2011",1300,24,0.2,28.27,30.58,1.744,238.3
"23486","29-01-2011",1400,22,0.2,28.56,29.58,1.884,239.3
"23487","29-01-2011",1500,23,0.2,28.46,30.67,1.979,227.3
"23488","29-01-2011",1600,23,0.2,26.97,34.08,1.841,246.5
"23489","29-01-2011",1700,20,0.2,26.65,35.17,1.92,239.6
"23490","29-01-2011",1800,13,0.2,25.17,37,1.685,244.7
"23491","29-01-2011",1900,14,0.2,22.7,40.58,1.353,210.4
"23492","29-01-2011",2000,18,0.2,20.43,45.92,1.262,192
"23493","29-01-2011",2100,23,0.3,18.75,51.5,0.9543,170
"23494","29-01-2011",2200,18,0.3,17.57,56.42,0.5882,155.2
"23495","29-01-2011",2300,15,0.4,16.21,66.25,0.5973,107.3
"23496","29-01-2011",0,14,0.4,15.37,71.33,0.5514,108.1
"23497","30-01-2011",100,13,0.4,14.56,75.58,0.5607,103.1
"23498","30-01-2011",200,12,0.4,14.27,75.17,0.6933,86.04
"23499","30-01-2011",300,13,0.3,13.81,76.33,0.7063,87.32
"23500","30-01-2011",400,15,0.3,13.22,79.83,0.6314,97.43
"23501","30-01-2011",500,15,0.3,13.11,80.25,1.044,83.55
"23502","30-01-2011",600,17,0.3,13.53,76.83,1.242,72.59
"23503","30-01-2011",700,21,0.3,17.04,62.58,0.3929,200.7
"23504","30-01-2011",800,26,0.3,18.88,55.25,1.155,246.4
"23505","30-01-2011",900,24,0.3,21.01,48.75,1.288,237.2
"23506","30-01-2011",1000,26,0.4,23.07,43.75,1.399,250.9
"23507","30-01-2011",1100,24,0.4,24.78,40.17,1.751,251.2
"23508","30-01-2011",1200,29,0.3,26.12,37.67,1.698,244.2
"23509","30-01-2011",1300,27,0.3,27.01,36.83,2.089,254.4
"23510","30-01-2011",1400,26,0.3,27.74,36.25,2.09,248.3
"23511","30-01-2011",1500,12,0.2,27.87,34.75,1.964,248.5
"23512","30-01-2011",1600,4,0.2,27.44,32,2.185,262
"23513","30-01-2011",1700,8,0.2,26.85,31,1.979,260.7
"23514","30-01-2011",1800,14,0.2,25.43,32.33,1.757,251.7
"23515","30-01-2011",1900,18,0.2,23,37.17,1.306,216.6
"23516","30-01-2011",2000,17,0.3,20.78,43.08,0.8869,187.7
"23517","30-01-2011",2100,20,0.3,18.73,51.92,0.6166,155.3
"23518","30-01-2011",2200,11,0.3,17.71,57.25,0.7537,165.5
"23519","30-01-2011",2300,7,0.4,17.07,59.42,1.105,61.87
"23520","30-01-2011",0,10,0.3,17.22,56.83,0.9342,242.6
"23521","31-01-2011",100,14,0.3,15.17,67.33,0.533,80.44
"23522","31-01-2011",200,8,0.3,14.48,71.92,0.838,68.49
"23523","31-01-2011",300,8,0.3,14.73,67.75,1.207,55.04
"23524","31-01-2011",400,16,0.3,14.39,69.75,0.6569,168.3
"23525","31-01-2011",500,10,0.2,13.62,74.17,0.7997,33.23
"23526","31-01-2011",600,17,0.3,14.41,69.58,0.2055,40.1
"23527","31-01-2011",700,23,0.4,16.77,61.25,0.7191,157.3
"23528","31-01-2011",800,23,0.3,19.64,51.17,0.2376,241.6
"23529","31-01-2011",900,15,0.2,21.9,43.58,0.8001,232.1
"23530","31-01-2011",1000,20,0.3,23.83,39.67,0.9704,233.9
"23531","31-01-2011",1100,23,0.4,25.36,37.75,1.633,229.1
"23532","31-01-2011",1200,19,0.4,26.12,36.08,1.944,218.7
"23533","31-01-2011",1300,12,0.2,27.37,31.33,1.939,228.2
"23534","31-01-2011",1400,15,0.2,27.75,30.25,2.239,246.3
"23535","31-01-2011",1500,5,0.1,28.38,25.08,2.147,251.8
"23536","31-01-2011",1600,14,0.1,28.68,22.75,1.769,259.8
"23537","31-01-2011",1700,12,0.1,28.64,23.92,1.534,244
"23538","31-01-2011",1800,17,0.1,28.38,27.67,1.326,213
"23539","31-01-2011",1900,27,0.2,26.01,35.75,1.248,228.8
"23540","31-01-2011",2000,15,0.2,23.52,44.5,1.059,191.8
"23541","31-01-2011",2100,21,0.3,21.19,54.67,0.6621,119.5
"23542","31-01-2011",2200,11,0.4,19.18,62.92,0.7014,77.68
"23543","31-01-2011",2300,10,0.4,18.41,63.75,0.4688,58.43
"23544","31-01-2011",0,7,0.3,17.53,67.75,1.005,50.48
"23545","01-02-2011",100,6,0.2,17.44,64.5,0.9945,53.36
"23546","01-02-2011",200,10,0.4,15.82,70.92,0.667,91.42
"23547","01-02-2011",300,8,0.3,14.66,76,0.9321,83.13
"23548","01-02-2011",400,6,0.2,14.71,73.5,1.637,72.26
"23549","01-02-2011",500,6,0.2,15.01,66,1.856,71.38
"23550","01-02-2011",600,18,0.3,14.39,67,1.224,71.66
"23551","01-02-2011",700,29,0.4,18.12,55.83,0.9819,82.68
"23552","01-02-2011",800,37,0.3,21.96,44.67,0.3579,225.6
"23553","01-02-2011",900,26,0.3,23.84,42.33,1.413,239.5
"23554","01-02-2011",1000,18,0.3,25.92,37.92,1.214,240.9
"23555","01-02-2011",1100,20,0.3,28.1,32.25,1.67,256.9
"23556","01-02-2011",1200,22,0.4,29.77,30.75,1.962,233
"23557","01-02-2011",1300,9,0.4,30.77,25.08,1.932,256.4
"23558","01-02-2011",1400,9.083,0.2,31.45,22,2.237,227.9
"23559","01-02-2011",1500,1.5,0.2,31.74,19.1,1.887,237.5
"23560","01-02-2011",1600,0,0.2,31.1,18.42,2.294,254.9
"23561","01-02-2011",1700,9.833,0.2,29.5,19.25,1.926,243.8
"23562","01-02-2011",1800,11.58,0.3,27.47,22.58,1.609,228.5
"23563","01-02-2011",1900,0,0.3,24.85,26.42,1.234,199.7
"23564","01-02-2011",2000,0,0.3,21.58,38.67,0.5885,116.1
"23565","01-02-2011",2100,8,0.4,19.86,43.75,0.7756,176.6
"23566","01-02-2011",2200,5,0.4,18.22,49.92,0.6127,94.08
"23567","01-02-2011",2300,6,0.4,17.2,53.33,1,80.86
"23568","01-02-2011",0,11,0.4,16.76,53.08,1.018,63.23
"23569","02-02-2011",100,11,0.3,16.69,50.25,1.335,65.76
"23570","02-02-2011",200,13,0.4,16.14,54.33,1.56,74.24
"23571","02-02-2011",300,12,0.4,15.45,57.5,1.681,78.36
"23572","02-02-2011",400,13,0.3,14.88,59.83,1.879,77.64
"23573","02-02-2011",500,16,0.3,14.37,60.83,1.421,73.97
"23574","02-02-2011",600,19,0.5,14.46,60.42,1.428,64.91
"23575","02-02-2011",700,30,0.6,17.92,48.58,1.085,66.41
"23576","02-02-2011",800,21,0.6,20.79,38.92,1.02,257.2
"23577","02-02-2011",900,30,0.8,22.24,37.42,1.52,215.6
"23578","02-02-2011",1000,32,0.6,24.14,31.58,1.626,226.1
"23579","02-02-2011",1100,32,0.6,26.03,28.25,1.563,241.9
"23580","02-02-2011",1200,32,0.4,27.29,25.92,1.858,243.5
"23581","02-02-2011",1300,29,0.4,28.12,26.25,2.013,248.4
"23582","02-02-2011",1400,19,0.3,28.62,25.5,2.028,250.6
"23583","02-02-2011",1500,14,0.3,28.81,23.58,2.073,240.4
"23584","02-02-2011",1600,13,0.3,28.76,21.25,1.909,244.5
"23585","02-02-2011",1700,12,0.2,27.96,21.17,2.031,244.4
